EnrollmentID,StudentID,LeadID,CourseID,ManagerID,EnrollmentDate,CohortID,CourseStartDate,ExpectedEndDate,ActualCompletionDate,EnrollmentStatus,AgreedPrice,DiscountPercent,Currency,PaymentPlan,AcquisitionSource,CancellationDate,CancellationReason,CertificateEligible,CertificateIssuedDate,LateEnrollment
ENR010690,STU010311,LEAD0043143,CRS0012,MGR0006,2025-10-27,COH00167,2025-11-05,2026-04-15,,Active,714.11,5,USD,Full,meta,,,False,,False
ENR010691,STU010312,LEAD0042454,CRS0008,MGR0006,2025-10-29,COH00114,2025-11-16,2025-12-07,,Dropped,0.0,0,UAH,Free,meta,,,False,,False
ENR010692,STU010313,LEAD0043275,CRS0014,MGR0004,2025-11-05,COH00196,2025-11-19,2026-03-11,,Active,459.03,10,USD,Full,instagram,,,False,,False
ENR010693,STU010314,LEAD0041500,CRS0008,MGR0004,2025-10-25,COH00114,2025-11-16,2025-12-07,2025-11-30,Completed,0.0,0,UAH,Free,google,,,False,,False
ENR010694,STU010315,LEAD0043545,CRS0008,MGR0003,2025-10-27,COH00114,2025-11-16,2025-12-07,2025-12-12,Completed,0.0,0,UAH,Free,google,,,False,,False
ENR010695,STU010316,LEAD0043776,CRS0005,MGR0007,2025-10-30,COH00065,2025-11-18,2025-12-30,2026-01-09,Completed,22880.0,20,UAH,Full,email,,,True,2026-01-27,False
ENR010696,STU010317,LEAD0041232,CRS0008,MGR0006,2025-10-27,COH00114,2025-11-16,2025-12-07,,Dropped,0.0,0,UAH,Free,meta,,,False,,False
ENR010697,STU010318,LEAD0044338,CRS0012,MGR0006,2025-10-29,COH00167,2025-11-05,2026-04-15,,Active,27540.0,15,UAH,Full,meta,,,False,,False
ENR010698,STU010319,LEAD0041988,CRS0015,MGR0007,2025-10-23,COH00221,2025-11-17,2025-12-08,2025-12-16,Completed,0.0,0,CZK,Free,google,,,False,,False
ENR010699,STU010320,LEAD0041392,CRS0003,MGR0004,2025-10-28,COH00039,2025-11-30,2026-04-26,,Active,52400.0,0,UAH,Full,meta,,,False,,False
ENR010700,STU010321,LEAD0040894,CRS0017,MGR0004,2025-10-26,COH00242,2025-12-13,2026-05-30,,Active,25110.0,10,UAH,Full,referral,,,False,,False
ENR010701,STU010322,LEAD0041238,CRS0015,MGR0007,2025-10-27,COH00221,2025-11-17,2025-12-08,2025-12-08,Completed,0.0,0,UAH,Free,referral,,,False,,False
ENR010702,STU010323,LEAD0044227,CRS0005,MGR0006,2025-11-04,COH00065,2025-11-18,2025-12-30,,Dropped,632.62,0,EUR,Full,email,,,False,,False
ENR010703,STU010324,LEAD0044078,CRS0013,MGR0007,2025-11-01,COH00183,2025-11-24,2026-02-02,,Active,26000.0,0,UAH,Full,meta,,,False,,False
ENR010704,STU010325,LEAD0043901,CRS0003,MGR0004,2025-10-26,COH00039,2025-11-30,2026-04-26,,Active,47160.0,10,UAH,Installments,meta,,,False,,False
ENR010705,STU010326,LEAD0044131,CRS0010,MGR0007,2025-10-31,COH00138,2025-11-12,2026-06-03,,Active,22480.0,20,UAH,Full,google,,,False,,False
ENR010706,STU010327,LEAD0042961,CRS0015,MGR0003,2025-11-05,COH00221,2025-11-17,2025-12-08,,Dropped,0.0,0,UAH,Free,organic,,,False,,False
ENR010707,STU010328,LEAD0041337,CRS0008,MGR0006,2025-10-27,COH00114,2025-11-16,2025-12-07,2025-12-18,Completed,0.0,0,PLN,Free,instagram,,,False,,False
ENR010708,STU010329,LEAD0043450,CRS0001,MGR0007,2025-10-30,COH00013,2025-11-19,2026-02-11,,Active,31960.0,15,UAH,Installments,email,,,False,,False
ENR010709,STU010330,LEAD0041941,CRS0005,MGR0006,2025-11-03,COH00065,2025-11-18,2025-12-30,2026-01-06,Completed,20020.0,30,UAH,Full,google,,,True,2026-01-21,False
ENR010710,STU010331,LEAD0043135,CRS0008,MGR0007,2025-11-05,COH00114,2025-11-16,2025-12-07,2025-12-11,Completed,0.0,0,UAH,Free,meta,,,False,,False
ENR010711,STU010332,LEAD0043372,CRS0009,MGR0006,2025-10-28,COH00125,2025-12-21,2026-07-19,,Active,36700.0,0,UAH,Installments,direct,,,False,,False
ENR010712,STU010333,LEAD0044053,CRS0015,MGR0004,2025-10-29,COH00221,2025-11-17,2025-12-08,,Dropped,0.0,0,UAH,Free,direct,,,False,,False
ENR010713,STU010334,LEAD0042424,CRS0005,MGR0004,2025-11-01,COH00065,2025-11-18,2025-12-30,2025-12-26,Completed,568.32,10,EUR,Full,instagram,,,True,2026-01-11,False
ENR010714,STU010335,LEAD0042027,CRS0005,MGR0003,2025-11-02,COH00065,2025-11-18,2025-12-30,,Dropped,22880.0,20,UAH,Full,email,,,False,,False
ENR010715,STU010336,LEAD0042229,CRS0001,MGR0006,2025-11-04,COH00013,2025-11-19,2026-02-11,,Active,35720.0,5,UAH,Installments,meta,,,False,,False
ENR010716,STU010337,LEAD0043892,CRS0008,MGR0003,2025-10-25,COH00114,2025-11-16,2025-12-07,,Dropped,0.0,0,PLN,Free,chatgpt.com,,,False,,False
ENR010717,STU010338,LEAD0041906,CRS0001,MGR0004,2025-11-07,COH00013,2025-11-19,2026-02-11,,Cancelled,31960.0,15,UAH,Full,google,2025-12-11,Dissatisfied,False,,False
ENR010718,STU007732,LEAD0041850,CRS0008,MGR0006,2025-11-03,COH00114,2025-11-16,2025-12-07,,Dropped,0.0,0,UAH,Free,google,,,False,,False
ENR010719,STU010339,LEAD0044084,CRS0008,MGR0004,2025-10-29,COH00114,2025-11-16,2025-12-07,2025-12-09,Completed,0.0,0,UAH,Free,meta,,,False,,False
ENR010720,STU010340,LEAD0041561,CRS0002,MGR0003,2025-10-25,COH00030,2025-11-20,2026-01-22,,Active,36800.0,0,UAH,Installments,direct,,,False,,False
ENR010721,STU000786,LEAD0042878,CRS0011,MGR0007,2025-10-27,COH00150,2025-12-01,2026-03-02,,Active,27500.0,0,UAH,Installments,instagram,,,False,,False
ENR010722,STU010341,LEAD0042681,CRS0015,MGR0003,2025-11-01,COH00221,2025-11-17,2025-12-08,,Dropped,0.0,0,UAH,Free,instagram,,,False,,False
ENR010723,STU010342,LEAD0041761,CRS0005,MGR0007,2025-10-28,COH00065,2025-11-18,2025-12-30,,Dropped,28600.0,0,UAH,Full,email,,,False,,False
ENR010724,STU010343,LEAD0041584,CRS0015,MGR0004,2025-10-26,COH00221,2025-11-17,2025-12-08,2025-12-03,Completed,0.0,0,PLN,Free,instagram,,,False,,False
ENR010725,STU010344,LEAD0042029,CRS0014,MGR0004,2025-10-27,COH00196,2025-11-19,2026-03-11,,Active,2002.41,0,PLN,Installments,meta,,,False,,False
ENR010726,STU010345,LEAD0042418,CRS0005,MGR0006,2025-10-31,COH00065,2025-11-18,2025-12-30,,Dropped,28600.0,0,UAH,Installments,meta,,,False,,False
ENR010727,STU010346,LEAD0041689,CRS0002,MGR0007,2025-10-25,COH00030,2025-11-20,2026-01-22,,Active,33120.0,10,UAH,Installments,meta,,,False,,False
ENR010728,STU010347,LEAD0043736,CRS0015,MGR0006,2025-10-30,COH00221,2025-11-17,2025-12-08,,Dropped,0.0,0,UAH,Free,telegram,,,False,,False
ENR010729,STU010348,LEAD0041303,CRS0008,MGR0007,2025-10-26,COH00114,2025-11-16,2025-12-07,,Dropped,0.0,0,CZK,Free,email,,,False,,False
ENR010730,STU010349,LEAD0043091,CRS0014,MGR0006,2025-11-07,COH00196,2025-11-19,2026-03-11,,Cancelled,16200.0,25,UAH,Full,meta,2025-12-29,Changed goals,False,,False
ENR010731,STU010350,LEAD0044311,CRS0014,MGR0003,2025-10-30,COH00196,2025-11-19,2026-03-11,,Active,17280.0,20,UAH,Full,telegram,,,False,,False
ENR010732,STU010351,LEAD0041735,CRS0002,MGR0004,2025-11-06,COH00030,2025-11-20,2026-01-22,,Cancelled,36800.0,0,UAH,Full,organic,2025-12-11,Changed goals,False,,False
ENR010733,STU010352,LEAD0040997,CRS0015,MGR0006,2025-10-30,COH00221,2025-11-17,2025-12-08,2025-12-16,Completed,0.0,0,UAH,Free,meta,,,False,,False
ENR010734,STU010353,LEAD0042313,CRS0015,MGR0006,2025-10-29,COH00221,2025-11-17,2025-12-08,2025-12-15,Completed,0.0,0,UAH,Free,direct,,,False,,False
ENR010735,STU010354,LEAD0042248,CRS0006,MGR0007,2025-11-05,COH00078,2025-11-08,2026-01-17,,Active,28575.0,25,UAH,Installments,google,,,False,,False
ENR010736,STU001836,LEAD0042343,CRS0008,MGR0004,2025-11-08,COH00114,2025-11-16,2025-12-07,,Dropped,0.0,0,UAH,Free,google,,,False,,False
ENR010737,STU010355,LEAD0041947,CRS0015,MGR0003,2025-11-06,COH00221,2025-11-17,2025-12-08,,Dropped,0.0,0,UAH,Free,instagram,,,False,,False
ENR010738,STU010356,LEAD0042737,CRS0011,MGR0003,2025-11-04,COH00150,2025-12-01,2026-03-02,,Cancelled,24750.0,10,UAH,Full,instagram,2025-11-27,Dissatisfied,False,,False
ENR010739,STU010357,LEAD0043759,CRS0002,MGR0003,2025-10-27,COH00030,2025-11-20,2026-01-22,,Active,31280.0,15,UAH,Installments,chatgpt.com,,,False,,False
ENR010740,STU010358,LEAD0043456,CRS0001,MGR0001,2025-10-29,COH00013,2025-11-19,2026-02-11,,Active,37600.0,0,UAH,Installments,meta,,,False,,False
ENR010741,STU010359,LEAD0042531,CRS0014,MGR0004,2025-11-07,COH00196,2025-11-19,2026-03-11,,Active,21600.0,0,UAH,Installments,telegram,,,False,,False
ENR010742,STU010360,LEAD0044574,CRS0012,MGR0003,2025-11-03,COH00167,2025-11-05,2026-04-15,,Active,32400.0,0,UAH,Full,organic,,,False,,False
ENR010743,STU009079,LEAD0042164,CRS0012,MGR0006,2025-11-06,COH00168,2025-12-17,2026-05-27,,Cancelled,30780.0,5,UAH,Full,meta,2025-11-29,Changed goals,False,,False
ENR010744,STU010361,LEAD0041111,CRS0012,MGR0003,2025-10-27,COH00167,2025-11-05,2026-04-15,,Active,32400.0,0,UAH,Full,telegram,,,False,,False
ENR010745,STU010362,LEAD0044450,CRS0015,MGR0004,2025-10-27,COH00221,2025-11-17,2025-12-08,2025-12-02,Completed,0.0,0,UAH,Free,organic,,,False,,False
ENR010746,STU010363,LEAD0041441,CRS0003,MGR0003,2025-10-25,COH00039,2025-11-30,2026-04-26,,Cancelled,1146.83,0,EUR,Installments,google,2025-11-18,Time constraints,False,,False
ENR010747,STU010364,LEAD0044401,CRS0005,MGR0003,2025-11-08,COH00065,2025-11-18,2025-12-30,2026-01-12,Completed,28600.0,0,UAH,Full,direct,,,True,2026-02-01,False
ENR010748,STU010365,LEAD0041319,CRS0015,MGR0007,2025-10-28,COH00221,2025-11-17,2025-12-08,2025-12-07,Completed,0.0,0,PLN,Free,google,,,False,,False
ENR010749,STU010366,LEAD0043529,CRS0015,MGR0004,2025-10-31,COH00221,2025-11-17,2025-12-08,,Dropped,0.0,0,UAH,Free,direct,,,False,,False
ENR010750,STU010367,LEAD0042957,CRS0014,MGR0004,2025-10-31,COH00196,2025-11-19,2026-03-11,,Active,21600.0,0,UAH,Full,referral,,,False,,False
ENR010751,STU010368,LEAD0044172,CRS0008,MGR0004,2025-11-04,COH00114,2025-11-16,2025-12-07,2025-12-12,Completed,0.0,0,UAH,Free,organic,,,False,,False
ENR010752,STU010369,LEAD0042574,CRS0007,MGR0007,2025-10-26,COH00089,2025-12-02,2026-06-09,,Active,3506.77,10,PLN,Installments,email,,,False,,False
ENR010753,STU010370,LEAD0043576,CRS0003,MGR0007,2025-11-05,COH00039,2025-11-30,2026-04-26,,Active,52400.0,0,UAH,Installments,instagram,,,False,,False
ENR010754,STU010371,LEAD0042853,CRS0005,MGR0003,2025-11-04,COH00065,2025-11-18,2025-12-30,,Cancelled,672.9,0,USD,Installments,google,2025-12-23,Time constraints,False,,False
ENR010755,STU010372,LEAD0041697,CRS0008,MGR0004,2025-11-02,COH00114,2025-11-16,2025-12-07,,Dropped,0.0,0,UAH,Free,meta,,,False,,False
ENR010756,STU010373,LEAD0042673,CRS0016,MGR0007,2025-11-02,COH00230,2025-12-04,2026-07-09,,Active,29200.0,0,UAH,Installments,instagram,,,False,,False
ENR010757,STU010374,LEAD0043869,CRS0012,MGR0006,2025-11-05,COH00168,2025-12-17,2026-05-27,,Active,24300.0,25,UAH,Installments,google,,,False,,False
ENR010758,STU010375,LEAD0041211,CRS0006,MGR0005,2025-10-31,COH00078,2025-11-08,2026-01-17,,Cancelled,32385.0,15,UAH,Full,meta,2025-12-04,Financial,False,,False
ENR010759,STU010376,LEAD0043674,CRS0014,MGR0007,2025-10-30,COH00196,2025-11-19,2026-03-11,,Active,21600.0,0,UAH,Full,organic,,,False,,False
ENR010760,STU010377,LEAD0043705,CRS0014,MGR0007,2025-11-07,COH00196,2025-11-19,2026-03-11,,Active,510.53,0,USD,Full,organic,,,False,,False
ENR010761,STU010378,LEAD0043122,CRS0010,MGR0003,2025-10-31,COH00138,2025-11-12,2026-06-03,,Cancelled,15534.3,0,CZK,Full,google,2025-12-28,Financial,False,,False
ENR010762,STU010379,LEAD0042582,CRS0008,MGR0004,2025-10-29,COH00114,2025-11-16,2025-12-07,2025-12-14,Completed,0.0,0,UAH,Free,organic,,,False,,False
ENR010763,STU010380,LEAD0042242,CRS0010,MGR0004,2025-11-07,COH00138,2025-11-12,2026-06-03,,Active,23885.0,15,UAH,Full,email,,,False,,False
ENR010764,STU007580,LEAD0043768,CRS0005,MGR0007,2025-11-02,COH00065,2025-11-18,2025-12-30,2026-01-05,Completed,28600.0,0,UAH,Full,direct,,,True,2026-01-25,False
ENR010765,STU010381,LEAD0041797,CRS0015,MGR0003,2025-11-01,COH00221,2025-11-17,2025-12-08,2025-12-19,Completed,0.0,0,EUR,Free,referral,,,False,,False
ENR010766,STU010382,LEAD0041464,CRS0017,MGR0007,2025-10-26,COH00242,2025-12-13,2026-05-30,,Active,587.08,10,USD,Full,meta,,,False,,False
ENR010767,STU010383,LEAD0043559,CRS0013,MGR0004,2025-10-29,COH00183,2025-11-24,2026-02-02,,Cancelled,26000.0,0,UAH,Full,instagram,2025-11-17,Health,False,,False
ENR010768,STU010384,LEAD0043335,CRS0008,MGR0003,2025-11-04,COH00114,2025-11-16,2025-12-07,,Dropped,0.0,0,UAH,Free,linkedin,,,False,,False
ENR010769,STU010385,LEAD0043086,CRS0009,MGR0003,2025-10-27,COH00125,2025-12-21,2026-07-19,,Active,36700.0,0,UAH,Installments,meta,,,False,,False
ENR010770,STU010386,LEAD0041824,CRS0011,MGR0003,2025-11-06,COH00150,2025-12-01,2026-03-02,,Active,486.18,20,EUR,Full,google,,,False,,False
ENR010771,STU010387,LEAD0041571,CRS0011,MGR0004,2025-11-08,COH00150,2025-12-01,2026-03-02,,Active,2129.06,20,PLN,Full,meta,,,False,,False
ENR010772,STU010388,LEAD0041591,CRS0017,MGR0006,2025-11-09,COH00242,2025-12-13,2026-05-30,,Active,23715.0,15,UAH,Installments,meta,,,False,,False
ENR010773,STU010389,LEAD0044070,CRS0001,MGR0006,2025-11-01,COH00013,2025-11-19,2026-02-11,,Active,37600.0,0,UAH,Installments,direct,,,False,,False
ENR010774,STU010390,LEAD0042802,CRS0008,MGR0003,2025-11-04,COH00114,2025-11-16,2025-12-07,2025-12-05,Completed,0.0,0,UAH,Free,meta,,,False,,False
ENR010775,STU010391,LEAD0042709,CRS0005,MGR0007,2025-10-28,COH00065,2025-11-18,2025-12-30,,Dropped,670.07,0,USD,Installments,telegram,,,False,,False
ENR010776,STU010392,LEAD0043386,CRS0015,MGR0004,2025-11-03,COH00221,2025-11-17,2025-12-08,,Dropped,0.0,0,UAH,Free,google,,,False,,False
ENR010777,STU010393,LEAD0041300,CRS0008,MGR0007,2025-11-10,COH00114,2025-11-16,2025-12-07,2025-12-12,Completed,0.0,0,PLN,Free,email,,,False,,False
ENR010778,STU010394,LEAD0043268,CRS0002,MGR0003,2025-11-09,COH00030,2025-11-20,2026-01-22,,Active,31280.0,15,UAH,Installments,meta,,,False,,False
ENR010779,STU010395,LEAD0041755,CRS0003,MGR0006,2025-11-07,COH00039,2025-11-30,2026-04-26,,Active,41920.0,20,UAH,Installments,meta,,,False,,False
ENR010780,STU010160,LEAD0043656,CRS0017,MGR0003,2025-10-30,COH00242,2025-12-13,2026-05-30,,Active,23715.0,15,UAH,Full,chatgpt.com,,,False,,False
ENR010781,STU010396,LEAD0043604,CRS0015,MGR0006,2025-11-02,COH00221,2025-11-17,2025-12-08,,Dropped,0.0,0,UAH,Free,direct,,,False,,False
ENR010782,STU006317,LEAD0043026,CRS0006,MGR0003,2025-11-07,COH00078,2025-11-08,2026-01-17,,Active,38100.0,0,UAH,Full,direct,,,False,,False
ENR010783,STU010397,LEAD0041254,CRS0002,MGR0006,2025-10-29,COH00030,2025-11-20,2026-01-22,,Active,36800.0,0,UAH,Installments,email,,,False,,False
ENR010784,STU010398,LEAD0043548,CRS0011,MGR0006,2025-11-04,COH00150,2025-12-01,2026-03-02,,Active,485.26,25,USD,Full,instagram,,,False,,False
ENR010785,STU010399,LEAD0043954,CRS0012,MGR0007,2025-10-30,COH00167,2025-11-05,2026-04-15,,Cancelled,17762.18,0,CZK,Full,google,2025-12-08,Changed goals,False,,False
ENR010786,STU010400,LEAD0044044,CRS0008,MGR0003,2025-11-02,COH00114,2025-11-16,2025-12-07,,Dropped,0.0,0,UAH,Free,meta,,,False,,False
ENR010787,STU010401,LEAD0041504,CRS0002,MGR0003,2025-10-31,COH00030,2025-11-20,2026-01-22,,Active,25760.0,30,UAH,Full,google,,,False,,False
ENR010788,STU010402,LEAD0043470,CRS0006,MGR0004,2025-11-06,COH00078,2025-11-08,2026-01-17,,Active,38100.0,0,UAH,Full,organic,,,False,,False
ENR010789,STU010403,LEAD0044192,CRS0007,MGR0007,2025-11-04,COH00089,2025-12-02,2026-06-09,,Active,42100.0,0,UAH,Installments,telegram,,,False,,False
ENR010790,STU010404,LEAD0042578,CRS0002,MGR0006,2025-11-09,COH00030,2025-11-20,2026-01-22,,Active,29440.0,20,UAH,Installments,google,,,False,,False
ENR010791,STU010405,LEAD0042205,CRS0010,MGR0003,2025-11-09,COH00138,2025-11-12,2026-06-03,,Active,25290.0,10,UAH,Installments,linkedin,,,False,,False
ENR010792,STU010406,LEAD0043458,CRS0003,MGR0003,2025-11-06,COH00039,2025-11-30,2026-04-26,,Active,47160.0,10,UAH,Installments,google,,,False,,False
ENR010793,STU010407,LEAD0042621,CRS0005,MGR0003,2025-11-11,COH00065,2025-11-18,2025-12-30,2026-01-12,Completed,24310.0,15,UAH,Full,google,,,True,2026-01-30,False
ENR010794,STU009246,LEAD0041690,CRS0009,MGR0004,2025-11-02,COH00125,2025-12-21,2026-07-19,,Active,31195.0,15,UAH,Installments,direct,,,False,,False
ENR010795,STU010408,LEAD0044716,CRS0005,MGR0006,2025-11-05,COH00065,2025-11-18,2025-12-30,,Dropped,607.79,10,USD,Full,telegram,,,False,,False
ENR010796,STU010409,LEAD0041863,CRS0013,MGR0004,2025-11-09,COH00183,2025-11-24,2026-02-02,,Active,2524.91,0,PLN,Full,meta,,,False,,False
ENR010797,STU010410,LEAD0044672,CRS0008,MGR0004,2025-11-03,COH00114,2025-11-16,2025-12-07,,Dropped,0.0,0,UAH,Free,google,,,False,,False
ENR010798,STU010411,LEAD0044637,CRS0015,MGR0006,2025-11-01,COH00221,2025-11-17,2025-12-08,2025-12-05,Completed,0.0,0,UAH,Free,google,,,False,,False
ENR010799,STU001003,LEAD0044516,CRS0013,MGR0003,2025-11-08,COH00183,2025-11-24,2026-02-02,,Active,18200.0,30,UAH,Full,linkedin,,,False,,False
ENR010800,STU000933,LEAD0043487,CRS0014,MGR0004,2025-11-06,COH00196,2025-11-19,2026-03-11,,Active,21600.0,0,UAH,Full,referral,,,False,,False
ENR010801,STU010412,LEAD0041506,CRS0005,MGR0003,2025-11-06,COH00065,2025-11-18,2025-12-30,2025-12-25,Completed,474.03,25,EUR,Full,referral,,,True,2026-01-13,False
ENR010802,STU010413,LEAD0044504,CRS0001,MGR0004,2025-11-02,COH00013,2025-11-19,2026-02-11,,Active,30080.0,20,UAH,Installments,instagram,,,False,,False
ENR010803,STU010414,LEAD0044060,CRS0008,MGR0003,2025-11-04,COH00114,2025-11-16,2025-12-07,2025-12-11,Completed,0.0,0,UAH,Free,google,,,False,,False
ENR010804,STU010415,LEAD0042296,CRS0014,MGR0006,2025-11-03,COH00196,2025-11-19,2026-03-11,,Active,403.74,15,EUR,Full,referral,,,False,,False
ENR010805,STU010416,LEAD0043285,CRS0012,MGR0004,2025-11-11,COH00168,2025-12-17,2026-05-27,,Cancelled,702.0,0,EUR,Full,referral,2025-12-03,Financial,False,,False
ENR010806,STU010417,LEAD0044659,CRS0012,MGR0003,2025-11-01,COH00167,2025-11-05,2026-04-15,,Active,32400.0,0,UAH,Full,telegram,,,False,,False
ENR010807,STU010418,LEAD0044315,CRS0008,MGR0007,2025-11-08,COH00114,2025-11-16,2025-12-07,2025-12-14,Completed,0.0,0,PLN,Free,telegram,,,False,,False
ENR010808,STU010419,LEAD0044252,CRS0014,MGR0006,2025-11-06,COH00196,2025-11-19,2026-03-11,,Cancelled,21600.0,0,UAH,Full,chatgpt.com,2025-11-13,Health,False,,False
ENR010809,STU010420,LEAD0042121,CRS0008,MGR0007,2025-10-29,COH00114,2025-11-16,2025-12-07,2025-12-13,Completed,0.0,0,EUR,Free,meta,,,False,,False
ENR010810,STU010421,LEAD0043957,CRS0008,MGR0007,2025-11-06,COH00114,2025-11-16,2025-12-07,2025-12-04,Completed,0.0,0,CZK,Free,email,,,False,,False
ENR010811,STU010422,LEAD0043445,CRS0017,MGR0004,2025-11-01,COH00242,2025-12-13,2026-05-30,,Active,27900.0,0,UAH,Installments,direct,,,False,,False
ENR010812,STU010423,LEAD0044221,CRS0001,MGR0004,2025-11-11,COH00013,2025-11-19,2026-02-11,,Active,33840.0,10,UAH,Full,meta,,,False,,False
ENR010813,STU010424,LEAD0041616,CRS0015,MGR0004,2025-10-31,COH00221,2025-11-17,2025-12-08,2025-12-06,Completed,0.0,0,PLN,Free,direct,,,False,,False
ENR010814,STU010425,LEAD0043264,CRS0008,MGR0006,2025-11-02,COH00114,2025-11-16,2025-12-07,,Dropped,0.0,0,UAH,Free,google,,,False,,False
ENR010815,STU010426,LEAD0042869,CRS0015,MGR0006,2025-11-06,COH00221,2025-11-17,2025-12-08,2025-12-18,Completed,0.0,0,USD,Free,organic,,,False,,False
ENR010816,STU010427,LEAD0044318,CRS0016,MGR0004,2025-10-30,COH00230,2025-12-04,2026-07-09,,Cancelled,24820.0,15,UAH,Full,meta,2025-12-14,Health,False,,False
ENR010817,STU010428,LEAD0044845,CRS0015,MGR0006,2025-11-09,COH00221,2025-11-17,2025-12-08,2025-12-12,Completed,0.0,0,UAH,Free,meta,,,False,,False
ENR010818,STU010429,LEAD0043988,CRS0015,MGR0006,2025-11-11,COH00221,2025-11-17,2025-12-08,2025-12-17,Completed,0.0,0,UAH,Free,meta,,,False,,False
ENR010819,STU010430,LEAD0044054,CRS0015,MGR0006,2025-11-03,COH00221,2025-11-17,2025-12-08,2025-12-07,Completed,0.0,0,UAH,Free,google,,,False,,False
ENR010820,STU010431,LEAD0044293,CRS0013,MGR0007,2025-11-10,COH00183,2025-11-24,2026-02-02,,Active,567.04,0,EUR,Full,google,,,False,,False
ENR010821,STU010432,LEAD0042237,CRS0015,MGR0004,2025-11-03,COH00221,2025-11-17,2025-12-08,2025-12-10,Completed,0.0,0,UAH,Free,chatgpt.com,,,False,,False
ENR010822,STU010433,LEAD0041619,CRS0003,MGR0004,2025-11-08,COH00039,2025-11-30,2026-04-26,,Active,52400.0,0,UAH,Installments,instagram,,,False,,False
ENR010823,STU010434,LEAD0041494,CRS0003,MGR0003,2025-11-01,COH00039,2025-11-30,2026-04-26,,Active,52400.0,0,UAH,Full,meta,,,False,,False
ENR010824,STU010435,LEAD0043918,CRS0017,MGR0006,2025-11-07,COH00242,2025-12-13,2026-05-30,,Active,27900.0,0,UAH,Full,meta,,,False,,False
ENR010825,STU010436,LEAD0044100,CRS0016,MGR0007,2025-11-02,COH00230,2025-12-04,2026-07-09,,Active,20440.0,30,UAH,Full,google,,,False,,False
ENR010826,STU010437,LEAD0043848,CRS0005,MGR0007,2025-11-04,COH00065,2025-11-18,2025-12-30,2026-01-09,Completed,28600.0,0,UAH,Installments,google,,,True,2026-01-28,False
ENR010827,STU010438,LEAD0043804,CRS0017,MGR0007,2025-11-13,COH00242,2025-12-13,2026-05-30,,Active,659.89,0,USD,Full,email,,,False,,False
ENR010828,STU010439,LEAD0042192,CRS0016,MGR0007,2025-11-03,COH00230,2025-12-04,2026-07-09,,Active,27740.0,5,UAH,Full,google,,,False,,False
ENR010829,STU010440,LEAD0042801,CRS0015,MGR0007,2025-11-02,COH00221,2025-11-17,2025-12-08,,Dropped,0.0,0,PLN,Free,linkedin,,,False,,False
ENR010830,STU005643,LEAD0043023,CRS0011,MGR0004,2025-11-12,COH00150,2025-12-01,2026-03-02,,Active,11191.6,25,CZK,Full,meta,,,False,,False
ENR010831,STU010441,LEAD0043361,CRS0002,MGR0003,2025-11-06,COH00030,2025-11-20,2026-01-22,,Active,3509.44,0,PLN,Full,email,,,False,,False
ENR010832,STU010442,LEAD0042698,CRS0005,MGR0007,2025-11-04,COH00065,2025-11-18,2025-12-30,2025-12-26,Completed,20020.0,30,UAH,Full,instagram,,,True,,False
ENR010833,STU010443,LEAD0044145,CRS0015,MGR0007,2025-11-01,COH00221,2025-11-17,2025-12-08,2025-12-17,Completed,0.0,0,EUR,Free,meta,,,False,,False
ENR010834,STU010444,LEAD0043866,CRS0014,MGR0007,2025-11-10,COH00196,2025-11-19,2026-03-11,,Active,21600.0,0,UAH,Full,direct,,,False,,False
ENR010835,STU010445,LEAD0044175,CRS0005,MGR0007,2025-11-05,COH00065,2025-11-18,2025-12-30,2026-01-07,Completed,28600.0,0,UAH,Full,chatgpt.com,,,True,2026-01-10,False
ENR010836,STU010446,LEAD0044739,CRS0006,MGR0004,2025-11-04,COH00078,2025-11-08,2026-01-17,,Active,28575.0,25,UAH,Installments,instagram,,,False,,False
ENR010837,STU010447,LEAD0041709,CRS0003,MGR0004,2025-11-12,COH00039,2025-11-30,2026-04-26,,Active,52400.0,0,UAH,Full,organic,,,False,,False
ENR010838,STU010448,LEAD0041509,CRS0007,MGR0007,2025-11-02,COH00089,2025-12-02,2026-06-09,,Active,42100.0,0,UAH,Installments,meta,,,False,,False
ENR010839,STU010449,LEAD0043558,CRS0013,MGR0003,2025-11-08,COH00183,2025-11-24,2026-02-02,,Active,26000.0,0,UAH,Installments,organic,,,False,,False
ENR010840,STU010450,LEAD0042576,CRS0005,MGR0003,2025-11-13,COH00065,2025-11-18,2025-12-30,2026-01-12,Completed,22880.0,20,UAH,Installments,instagram,,,True,2026-01-13,False
ENR010841,STU010451,LEAD0043871,CRS0016,MGR0001,2025-11-11,COH00230,2025-12-04,2026-07-09,,Active,29200.0,0,UAH,Full,google,,,False,,False
