Date,Source,Medium,Campaign,Country,DeviceType,Impressions,Clicks,Sessions,LeadsReported,Spend,Currency,SpendBaseCurrency,PlatformConversions,CampaignObjective,CampaignStatus,CampaignNormalized,SpendBaseCurrencyUnresolvedFlag,ClicksImpressionsAnomalyFlag
2024-09-22,telegram,cpc,pmax_1_1_ua,Ukraine,Desktop,2893,71,58,1,0.0,UAH,0.0,0,Leads,Paused,pmax_1_1_ua,False,False
2024-09-23,telegram,cpc,pmax 1 1 ua,Ukraine,Desktop,805,19,16,0,0.0,UAH,0.0,0,Leads,Paused,pmax_1_1_ua,False,False
2024-09-24,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,3124,130,112,2,721.74,UAH,721.74,0,Leads,Active,pmax_1_1_ua,False,False
2024-09-25,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,9104,304,262,5,1814.81,UAH,1814.81,0,Leads,Active,pmax_1_1_ua,False,False
2024-09-26,telegram,cpc,pmax_1_1_ua_copy,Ukraine,Mobile,10112,281,262,8,1285.84,UAH,1285.84,1,Leads,Active,pmax_1_1_ua,False,False
2024-09-27,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,10432,313,245,1,1852.87,UAH,1852.87,0,Leads,Active,pmax_1_1_ua,False,False
2024-09-28,telegram,cpc,pmax_1_1_ua,Czech Republic,Mobile,22796,435,424,13,1025.52,UAH,1025.52,2,Leads,Active,pmax_1_1_ua,False,False
2024-09-29,telegram,cpc,pmax_1_1_ua,Ukraine,Desktop,2935,86,72,1,0.0,UAH,0.0,0,Leads,Paused,pmax_1_1_ua,False,False
2024-09-30,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,2299,38,34,1,0.0,UAH,0.0,0,Leads,Paused,pmax_1_1_ua,False,False
2024-10-01,telegram,cpc,pmax_1_1_ua,Poland,Desktop,2300,66,49,2,0.0,UAH,0.0,0,Leads,Paused,pmax_1_1_ua,False,False
2024-10-02,telegram,cpc,pmax_1_1_ua,Ukraine,Desktop,3180,72,63,1,0.0,UAH,0.0,0,Leads,Paused,pmax_1_1_ua,False,False
2024-10-03,telegram,cpc,pmax_1_1_ua_copy,Ukraine,Desktop,3488,100,80,2,0.0,UAH,0.0,0,Leads,Paused,pmax_1_1_ua,False,False
2024-10-04,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,6138,201,195,5,894.58,UAH,894.58,0,Leads,Active,pmax_1_1_ua,False,False
2024-10-05,telegram,cpc,pmax_1_1_ua,Ukraine,Desktop,676,22,20,0,0.0,UAH,0.0,0,Leads,Paused,pmax_1_1_ua,False,False
2024-10-06,telegram,cpc,pmax_1_1_ua,Ukraine,Desktop,1144,41,33,1,0.0,UAH,0.0,0,Leads,Paused,pmax_1_1_ua,False,False
2024-10-07,telegram,cpc,pmax_1_1_ua,United Kingdom,Mobile,4393,121,113,3,0.0,UAH,0.0,1,Leads,Paused,pmax_1_1_ua,False,False
2024-10-08,telegram,cpc,pmax_1_1_ua,Kazakhstan,Desktop,4346,142,119,4,0.0,UAH,0.0,0,Leads,Paused,pmax_1_1_ua,False,False
2024-10-09,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,3858,113,98,3,0.0,UAH,0.0,0,Leads,Paused,pmax_1_1_ua,False,False
2024-10-10,telegram,cpc,pmax_1_1_ua,Ukraine,Desktop,1933,62,51,1,0.0,UAH,0.0,0,Leads,Paused,pmax_1_1_ua,False,False
2024-10-11,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,2354,53,45,1,376.0,UAH,376.0,0,Leads,Active,pmax_1_1_ua,False,False
2024-10-12,telegram,cpc,pmax_1_1_ua,Czech Republic,Mobile,3248,96,72,2,673.88,UAH,673.88,0,Leads,Active,pmax_1_1_ua,False,False
2024-10-13,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,7964,155,145,2,362.75,UAH,362.75,0,Leads,Active,pmax_1_1_ua,False,False
2024-10-14,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,682,23,19,0,0.0,UAH,0.0,0,Leads,Paused,pmax_1_1_ua,False,False
2024-10-15,telegram,cpc,pmax_1_1_ua,Czech Republic,Desktop,842,25,23,1,0.0,UAH,0.0,0,Leads,Paused,pmax_1_1_ua,False,False
2024-10-16,telegram,cpc,pmax_1_1_ua,Poland,Mobile,2358,90,71,2,0.0,UAH,0.0,0,Leads,Paused,pmax_1_1_ua,False,False
2024-10-17,telegram,cpc,pmax_1_1_ua,Poland,Mobile,826,31,27,1,0.0,UAH,0.0,0,Leads,Paused,pmax_1_1_ua,False,False
2024-10-18,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,1024,34,29,1,0.0,UAH,0.0,0,Leads,Paused,pmax_1_1_ua,False,False
2024-10-19,telegram,cpc,pmax_1_1_ua,Ukraine,Desktop,417,6,5,0,0.0,UAH,0.0,0,Leads,Paused,pmax_1_1_ua,False,False
2024-10-20,telegram,cpc,pmax_1_1_ua,Ukraine,Tablet,1059,37,36,1,245.0,UAH,245.0,0,Leads,Active,pmax_1_1_ua,False,False
2024-10-21,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,5570,150,116,3,984.31,UAH,984.31,1,Leads,Active,pmax_1_1_ua,False,False
2024-10-22,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,7628,275,266,8,1021.43,UAH,1021.43,1,Leads,Active,pmax_1_1_ua,False,False
2024-10-23,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,9542,230,185,1,1177.57,UAH,1177.57,0,Leads,Active,pmax_1_1_ua,False,False
2024-10-24,telegram,cpc,pmax_1_1_ua,Ukraine,Desktop,6620,253,219,3,562.05,UAH,562.05,0,Leads,Active,pmax_1_1_ua,False,False
2024-10-25,telegram,cpc,pmax_1_1_ua,Ukraine,Desktop,5097,186,145,3,1052.5,UAH,1052.5,0,Leads,Active,pmax_1_1_ua,False,False
2024-10-26,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,9393,254,192,4,879.65,UAH,879.65,1,Leads,Active,pmax_1_1_ua,False,False
2024-10-27,telegram,cpc,pmax_1_1_ua,Kazakhstan,Desktop,2822,76,57,2,532.09,UAH,532.09,0,Leads,Active,pmax_1_1_ua,False,False
2024-10-28,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,1687,46,36,1,337.17,UAH,337.17,0,Leads,Active,pmax_1_1_ua,False,False
2024-10-29,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,4708,144,129,2,795.98,UAH,795.98,0,Leads,Active,pmax_1_1_ua,False,False
2024-10-30,telegram,cpc,pmax_1_1_ua,Germany,Mobile,4407,145,135,4,673.55,UAH,673.55,1,Leads,Active,pmax_1_1_ua,False,False
2024-10-31,telegram,cpc,pmax_1_1_ua,Poland,Desktop,4957,110,85,2,878.58,UAH,878.58,0,Leads,Active,pmax_1_1_ua,False,False
2024-11-01,telegram,cpc,pmax_1_1_ua,United States,Desktop,4478,176,137,2,356.13,UAH,356.13,0,Leads,Active,pmax_1_1_ua,False,False
2024-11-02,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,3415,74,62,1,458.08,UAH,458.08,0,Leads,Active,pmax_1_1_ua,False,False
2024-11-03,telegram,cpc,pmax_1_1_ua,Germany,Desktop,2929,117,109,2,896.2,UAH,896.2,0,Leads,Active,pmax_1_1_ua,False,False
2024-11-04,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,9784,324,249,7,1369.74,UAH,1369.74,0,Leads,Active,pmax_1_1_ua,False,False
2024-11-05,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,21688,576,456,7,1163.9,UAH,1163.9,1,Leads,Active,pmax_1_1_ua,False,False
2024-11-06,telegram,cpc,pmax_1_1_ua,Ukraine,Desktop,5090,161,136,5,615.19,UAH,615.19,1,Leads,Active,pmax_1_1_ua,False,False
2024-11-07,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,3190,139,108,4,1020.78,UAH,1020.78,0,Leads,Active,pmax_1_1_ua,False,False
2024-11-08,telegram,cpc,pmax_1_1_ua,Poland,Desktop,26141,579,481,10,1590.97,UAH,1590.97,1,Leads,Active,pmax_1_1_ua,False,False
2024-11-09,telegram,cpc,pmax_1_1_ua,Kazakhstan,Desktop,2290,63,61,2,504.69,UAH,504.69,0,Leads,Active,pmax_1_1_ua,False,False
2024-11-10,telegram,cpc,pmax_1_1_ua,United States,Mobile,2640,82,70,1,351.9,UAH,351.9,0,Leads,Active,pmax_1_1_ua,False,False
2024-11-11,telegram,cpc,PMAX_1_1_UA,Ukraine,Desktop,4532,118,114,3,735.2,UAH,735.2,0,Leads,Active,pmax_1_1_ua,False,False
2024-11-12,telegram,cpc,pmax_1_1_ua,Ukraine,Tablet,7845,324,298,8,1635.92,UAH,1635.92,1,Leads,Active,pmax_1_1_ua,False,False
2024-11-13,telegram,cpc,pmax_1_1_ua,Ukraine,Desktop,7294,173,169,3,874.35,UAH,874.35,0,Leads,Active,pmax_1_1_ua,False,False
2024-11-14,telegram,cpc,pmax_1_1_ua,Ukraine,Desktop,1236,44,33,1,352.19,UAH,352.19,0,Leads,Active,pmax_1_1_ua,False,False
2024-11-15,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,3375,94,77,2,593.12,UAH,593.12,0,Leads,Active,pmax_1_1_ua,False,False
2024-11-16,telegram,cpc,pmax_1_1_ua,United States,Mobile,7225,205,164,4,1101.9,UAH,1101.9,0,Leads,Active,pmax_1_1_ua,False,False
2024-11-17,telegram,cpc,pmax_1_1_ua,Poland,Mobile,6125,166,161,4,672.89,UAH,672.89,1,Leads,Active,pmax_1_1_ua,False,False
2024-11-18,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,7693,326,287,7,705.97,UAH,705.97,0,Leads,Active,pmax_1_1_ua,False,False
2024-11-19,telegram,cpc,pmax_1_1_ua,United States,Mobile,3629,112,102,3,768.95,UAH,768.95,0,Leads,Active,pmax_1_1_ua,False,False
2024-11-20,telegram,cpc,pmax_1_1_ua,Ukraine,Desktop,9156,170,162,6,1242.52,UAH,1242.52,1,Leads,Active,pmax_1_1_ua,False,False
2024-11-21,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,6391,150,140,6,890.58,UAH,890.58,1,Leads,Active,pmax_1_1_ua,False,False
2024-11-22,telegram,cpc,pmax_1_1_ua,Ukraine,Desktop,11010,259,230,7,1257.48,UAH,1257.48,1,Leads,Active,pmax_1_1_ua,False,False
2024-11-23,telegram,cpc,pmax 1 1 ua,Ukraine,Mobile,4992,137,132,4,488.26,UAH,488.26,1,Leads,Active,pmax_1_1_ua,False,False
2024-11-24,telegram,cpc,pmax_1_1_ua,Poland,Mobile,14042,508,403,7,2314.19,UAH,2314.19,1,Leads,Active,pmax_1_1_ua,False,False
2024-11-25,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,3683,133,113,4,930.72,UAH,930.72,0,Leads,Active,pmax_1_1_ua,False,False
2024-11-26,telegram,cpc,pmax_1_1_ua,Germany,Mobile,21495,868,684,16,3376.05,UAH,3376.05,2,Leads,Active,pmax_1_1_ua,False,False
2024-11-27,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,32511,946,829,20,3138.66,UAH,3138.66,1,Leads,Active,pmax_1_1_ua,False,False
2024-11-28,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,21725,517,388,13,3347.37,UAH,3347.37,2,Leads,Active,pmax_1_1_ua,False,False
2024-11-29,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,15170,243,232,9,1125.45,UAH,1125.45,1,Leads,Active,pmax_1_1_ua,False,False
2024-11-30,telegram,cpc,pmax_1_1_ua,Poland,Desktop,10110,304,244,3,2185.55,UAH,2185.55,0,Leads,Active,pmax_1_1_ua,False,False
2024-12-01,telegram,cpc,pmax_1_1_ua,Kazakhstan,Mobile,5224,169,159,5,766.09,UAH,766.09,0,Leads,Active,pmax_1_1_ua,False,False
2024-12-02,telegram,cpc,pmax_1_1_ua_copy,Ukraine,Mobile,9800,343,273,3,947.4,UAH,947.4,0,Leads,Active,pmax_1_1_ua,False,False
2024-12-03,telegram,cpc,pmax_1_1_ua,Poland,Desktop,2231,65,55,2,356.68,UAH,356.68,0,Leads,Active,pmax_1_1_ua,False,False
2024-12-04,telegram,cpc,pmax_1_1_ua,Germany,Mobile,1259,49,43,1,350.89,UAH,350.89,0,Leads,Active,pmax_1_1_ua,False,False
2024-12-05,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,11627,352,321,9,881.26,UAH,881.26,1,Leads,Active,pmax_1_1_ua,False,False
2024-12-06,telegram,cpc,pmax_1_1_ua,United Kingdom,Mobile,2413,77,63,2,0.0,UAH,0.0,0,Leads,Paused,pmax_1_1_ua,False,False
2024-12-07,telegram,cpc,pmax_1_1_ua,Ukraine,Tablet,2515,78,60,1,0.0,UAH,0.0,0,Leads,Paused,pmax_1_1_ua,False,False
2024-12-08,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,1178,22,17,1,0.0,UAH,0.0,0,Leads,Paused,pmax_1_1_ua,False,False
2024-12-09,telegram,cpc,pmax_1_1_ua,Ukraine,Tablet,2597,47,45,1,0.0,UAH,0.0,0,Leads,Paused,pmax_1_1_ua,False,False
2024-12-10,telegram,cpc,pmax_1_1_ua,Ukraine,Desktop,2666,77,73,2,0.0,UAH,0.0,0,Leads,Paused,pmax_1_1_ua,False,False
2024-12-11,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,2854,81,78,2,0.0,UAH,0.0,0,Leads,Paused,pmax_1_1_ua,False,False
2024-12-12,telegram,cpc,pmax_1_1_ua,Kazakhstan,Mobile,4666,141,131,3,714.92,UAH,714.92,0,Leads,Active,pmax_1_1_ua,False,False
2024-12-13,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,22078,251,204,3,874.22,UAH,874.22,0,Leads,Active,pmax_1_1_ua,False,False
2024-12-14,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,3040,108,105,3,469.3,UAH,469.3,0,Leads,Active,pmax_1_1_ua,False,False
2024-12-15,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,1955,58,54,0,455.36,UAH,455.36,0,Leads,Active,pmax_1_1_ua,False,False
2024-12-16,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,5892,244,192,5,1240.53,UAH,1240.53,1,Leads,Active,pmax_1_1_ua,False,False
2024-12-17,telegram,cpc,PMAX_1_1_UA,Germany,Desktop,4172,158,154,4,576.15,UAH,576.15,0,Leads,Active,pmax_1_1_ua,False,False
2024-12-18,telegram,cpc,pmax_1_1_ua,Ukraine,Desktop,20790,516,480,9,1255.85,UAH,1255.85,1,Leads,Active,pmax_1_1_ua,False,False
2024-12-19,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,9057,354,338,3,942.67,UAH,942.67,0,Leads,Active,pmax_1_1_ua,False,False
2024-12-20,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,4180,137,130,3,767.18,UAH,767.18,0,Leads,Active,pmax_1_1_ua,False,False
2024-12-21,telegram,cpc,pmax_1_1_ua,Ukraine,Tablet,3133,124,95,3,767.09,UAH,767.09,0,Leads,Active,pmax_1_1_ua,False,False
2024-12-22,telegram,cpc,pmax_1_1_ua,Ukraine,Desktop,2320,8200,66,1,261.15,UAH,261.15,0,Leads,Active,pmax_1_1_ua,False,True
2024-12-23,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,6021,199,189,4,1032.41,UAH,1032.41,0,Leads,Active,pmax_1_1_ua,False,False
2024-12-24,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,2188,66,55,0,496.39,UAH,496.39,0,Leads,Active,pmax_1_1_ua,False,False
2024-12-25,telegram,cpc,pmax_1_1_ua,Ukraine,Desktop,2896,105,81,1,659.87,UAH,659.87,0,Leads,Active,pmax_1_1_ua,False,False
2024-12-26,telegram,cpc,pmax_1_1_ua,Czech Republic,Desktop,4306,95,75,1,644.52,UAH,644.52,0,Leads,Active,pmax_1_1_ua,False,False
2024-12-27,telegram,cpc,pmax_1_1_ua,Poland,Mobile,18939,567,439,8,1752.01,UAH,1752.01,2,Leads,Active,pmax_1_1_ua,False,False
2024-12-28,telegram,cpc,pmax_1_1_ua,Germany,Mobile,4049,142,110,1,902.42,UAH,902.42,0,Leads,Active,pmax_1_1_ua,False,False
2024-12-29,telegram,cpc,pmax_1_1_ua,Germany,Mobile,9515,339,310,10,741.4,UAH,741.4,2,Leads,Active,pmax_1_1_ua,False,False
2024-12-30,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,4635,126,113,2,0.0,UAH,0.0,0,Leads,Paused,pmax_1_1_ua,False,False
2024-12-31,telegram,cpc,pmax_1_1_ua,Germany,Mobile,1115,28,23,1,0.0,UAH,0.0,0,Leads,Paused,pmax_1_1_ua,False,False
2025-01-01,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,2337,79,64,1,0.0,UAH,0.0,0,Leads,Paused,pmax_1_1_ua,False,False
2025-01-02,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,4098,112,107,4,0.0,UAH,0.0,0,Leads,Paused,pmax_1_1_ua,False,False
2025-01-03,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,1325,46,35,0,0.0,UAH,0.0,0,Leads,Paused,pmax_1_1_ua,False,False
2025-01-04,telegram,cpc,pmax_1_1_ua,Czech Republic,Desktop,633700,177,144,3,0.0,UAH,0.0,0,Leads,Paused,pmax_1_1_ua,False,False
2025-01-05,telegram,cpc,pmax_1_1_ua,Poland,Mobile,2665,76,69,3,0.0,UAH,0.0,0,Leads,Paused,pmax_1_1_ua,False,False
2025-01-06,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,5795,136,116,3,0.0,UAH,0.0,0,Leads,Paused,pmax_1_1_ua,False,False
2025-01-07,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,8258,253,232,7,0.0,UAH,0.0,1,Leads,Paused,pmax_1_1_ua,False,False
2025-01-08,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,2772,102,78,2,0.0,UAH,0.0,0,Leads,Paused,pmax_1_1_ua,False,False
2025-01-09,telegram,cpc,pmax_1_1_ua,Ukraine,Desktop,4194,131,111,2,0.0,UAH,0.0,0,Leads,Paused,pmax_1_1_ua,False,False
2025-01-10,telegram,cpc,pmax_1_1_ua,Ukraine,Desktop,4717,168,147,3,0.0,UAH,0.0,0,Leads,Paused,pmax_1_1_ua,False,False
2025-01-11,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,968,27,23,1,0.0,UAH,0.0,0,Leads,Paused,pmax_1_1_ua,False,False
2025-01-12,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,1931,70,61,1,543.68,UAH,543.68,0,Leads,Active,pmax_1_1_ua,False,False
2025-01-13,telegram,cpc,PMAX_1_1_UA,Poland,Desktop,7037,242,218,3,1498.36,UAH,1498.36,0,Leads,Active,pmax_1_1_ua,False,False
2025-01-14,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,529,10,9,0,0.0,UAH,0.0,0,Leads,Paused,pmax_1_1_ua,False,False
2025-01-15,telegram,cpc,pmax_1_1_ua,Germany,Desktop,1586,44,37,1,0.0,UAH,0.0,0,Leads,Paused,pmax_1_1_ua,False,False
2025-01-16,telegram,cpc,pmax_1_1_ua,Ukraine,Desktop,3381,131,121,3,0.0,UAH,0.0,0,Leads,Paused,pmax_1_1_ua,False,False
2025-01-17,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,791,25,21,1,0.0,UAH,0.0,0,Leads,Paused,pmax_1_1_ua,False,False
2025-01-18,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,3430,128,101,3,0.0,UAH,0.0,1,Leads,Paused,pmax_1_1_ua,False,False
2025-01-19,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,2016,48,39,1,0.0,UAH,0.0,0,Leads,Paused,pmax_1_1_ua,False,False
2025-01-20,telegram,cpc,pmax 1 1 ua,Czech Republic,Mobile,9570,384,331,9,1798.99,UAH,1798.99,2,Leads,Active,pmax_1_1_ua,False,False
2025-01-21,telegram,cpc,pmax_1_1_ua,Poland,Tablet,6769,251,234,9,529.13,UAH,529.13,2,Leads,Active,pmax_1_1_ua,False,False
2025-01-22,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,9385,329,272,4,1678.38,UAH,1678.38,1,Leads,Active,pmax_1_1_ua,False,False
2025-01-23,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,3690,153,121,5,0.0,UAH,0.0,0,Leads,Paused,pmax_1_1_ua,False,False
2025-01-24,telegram,cpc,pmax_1_1_ua,United Kingdom,Mobile,1960,32,27,0,0.0,UAH,0.0,0,Leads,Paused,pmax_1_1_ua,False,False
2025-01-25,telegram,cpc,pmax_1_1_ua,Ukraine,Desktop,1884,71,56,1,499.43,UAH,499.43,0,Leads,Active,pmax_1_1_ua,False,False
2025-01-26,telegram,cpc,pmax_1_1_ua,United States,Mobile,2209,71,53,1,316.63,UAH,316.63,0,Leads,Active,pmax_1_1_ua,False,False
2025-01-27,telegram,cpc,pmax_1_1_ua,Ukraine,Desktop,8618,295,288,7,1963.66,UAH,1963.66,1,Leads,Active,pmax_1_1_ua,False,False
2025-01-28,telegram,cpc,pmax_1_1_ua,United Kingdom,Mobile,6748,223,184,6,1707.53,UAH,1707.53,0,Leads,Active,pmax_1_1_ua,False,False
2025-01-29,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,9547,290,240,5,1180.73,UAH,1180.73,1,Leads,Active,pmax_1_1_ua,False,False
2025-01-30,telegram,cpc,pmax_1_1_ua,Germany,Mobile,5905,210,189,7,1621.62,UAH,1621.62,0,Leads,Active,pmax_1_1_ua,False,False
2025-01-31,telegram,cpc,pmax_1_1_ua,Ukraine,Desktop,6118,244,183,1,1192.67,UAH,1192.67,0,Leads,Active,pmax_1_1_ua,False,False
2025-02-01,telegram,cpc,pmax_1_1_ua,Ukraine,Desktop,1922,69,60,2,0.0,UAH,0.0,0,Leads,Paused,pmax_1_1_ua,False,False
2025-02-02,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,862,15,12,0,0.0,UAH,0.0,0,Leads,Paused,pmax_1_1_ua,False,False
2025-02-03,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,3145,110,92,2,534.49,UAH,534.49,0,Leads,Active,pmax_1_1_ua,False,False
2025-02-04,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,8469,202,173,3,1266.78,UAH,1266.78,0,Leads,Active,pmax_1_1_ua,False,False
2025-02-05,telegram,cpc,pmax_1_1_ua,Ukraine,Desktop,6949,220,187,7,1231.93,UAH,1231.93,1,Leads,Active,pmax_1_1_ua,False,False
2025-02-06,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,10378,213,161,2,910.5,UAH,910.5,0,Leads,Active,pmax_1_1_ua,False,False
2025-02-07,telegram,cpc,pmax_1_1_ua,Poland,Mobile,9097,200,164,3,743.31,UAH,743.31,0,Leads,Active,pmax_1_1_ua,False,False
2025-02-08,telegram,cpc,pmax_1_1_ua,Poland,Mobile,3662,149,137,6,661.03,UAH,661.03,1,Leads,Active,pmax_1_1_ua,False,False
2025-02-09,telegram,cpc,pmax_1_1_ua,Ukraine,Desktop,8646,128,104,1,712.26,UAH,712.26,0,Leads,Active,pmax_1_1_ua,False,False
2025-02-10,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,9334,315,274,7,913.94,UAH,913.94,1,Leads,Active,pmax_1_1_ua,False,False
2025-02-11,telegram,cpc,pmax_1_1_ua,Czech Republic,Mobile,21059,662,519,5,1388.74,UAH,1388.74,1,Leads,Active,pmax_1_1_ua,False,False
2025-02-12,telegram,cpc,pmax_1_1_ua,Ukraine,Desktop,4936,172,164,2,1236.37,UAH,1236.37,0,Leads,Active,pmax_1_1_ua,False,False
2025-02-13,telegram,cpc,pmax_1_1_ua,Poland,Mobile,6468,252,209,5,1060.79,UAH,1060.79,1,Leads,Active,pmax_1_1_ua,False,False
2025-02-14,telegram,cpc,pmax_1_1_ua,Kazakhstan,Mobile,3556,101,79,2,562.7,UAH,562.7,0,Leads,Active,pmax_1_1_ua,False,False
2025-02-15,telegram,cpc,pmax_1_1_ua,United Kingdom,Desktop,7647,128,117,2,924.02,UAH,924.02,0,Leads,Active,pmax_1_1_ua,False,False
2025-02-16,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,5371,140,109,4,515.79,UAH,515.79,0,Leads,Active,pmax_1_1_ua,False,False
2025-02-17,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,1591,46,41,1,339.97,UAH,339.97,0,Leads,Active,pmax_1_1_ua,False,False
2025-02-18,telegram,cpc,pmax_1_1_ua,Germany,Desktop,7531,259,236,7,974.22,UAH,974.22,1,Leads,Active,pmax_1_1_ua,False,False
2025-02-19,telegram,cpc,pmax_1_1_ua,Ukraine,Desktop,5179,201,192,5,642.7,UAH,642.7,1,Leads,Active,pmax_1_1_ua,False,False
2025-02-20,telegram,cpc,pmax_1_1_ua,Ukraine,Desktop,4936,154,122,4,1121.46,UAH,1121.46,0,Leads,Active,pmax_1_1_ua,False,False
2025-02-21,telegram,cpc,pmax_1_1_ua,Poland,Desktop,2964,93,86,2,667.54,UAH,667.54,0,Leads,Active,pmax_1_1_ua,False,False
2025-02-22,telegram,cpc,pmax_1_1_ua,Ukraine,Desktop,3567,71,62,1,454.91,UAH,454.91,0,Leads,Active,pmax_1_1_ua,False,False
2025-02-23,telegram,cpc,pmax_1_1_ua,Ukraine,Desktop,11286,261,238,7,789.54,UAH,789.54,1,Leads,Active,pmax_1_1_ua,False,False
2025-02-24,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,6388,214,208,5,1229.26,UAH,1229.26,1,Leads,Active,pmax_1_1_ua,False,False
2025-02-25,telegram,cpc,pmax_1_1_ua,Ukraine,Desktop,1944,68,63,1,510.58,UAH,510.58,0,Leads,Active,pmax_1_1_ua,False,False
2025-02-26,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,3024,124,99,2,649.54,UAH,649.54,0,Leads,Active,pmax_1_1_ua,False,False
2025-02-27,telegram,cpc,pmax_1_1_ua,Ukraine,Desktop,4756,147,131,3,812.07,UAH,812.07,1,Leads,Active,pmax_1_1_ua,False,False
2025-02-28,telegram,cpc,pmax_1_1_ua,Ukraine,Desktop,7229,195,173,3,1171.13,UAH,1171.13,0,Leads,Active,pmax_1_1_ua,False,False
2025-03-01,telegram,cpc,pmax_1_1_ua,Kazakhstan,Desktop,2275,77,64,2,0.0,UAH,0.0,0,Leads,Paused,pmax_1_1_ua,False,False
2025-03-02,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,4311,136,117,3,0.0,UAH,0.0,0,Leads,Paused,pmax_1_1_ua,False,False
2025-03-03,telegram,cpc,pmax_1_1_uua,United States,Mobile,771,25,23,1,0.0,UAH,0.0,0,Leads,Paused,pmax_1_1_ua,False,False
2025-03-04,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,5033,203,188,7,0.0,UAH,0.0,1,Leads,Paused,pmax_1_1_ua,False,False
2025-03-05,telegram,cpc,pmax_1_1_ua,Poland,Mobile,5100,166,142,4,832.23,UAH,832.23,1,Leads,Active,pmax_1_1_ua,False,False
2025-03-06,telegram,cpc,pmax_1_1_ua,Poland,Desktop,37612,523,460,11,2182.0,UAH,2182.0,2,Leads,Active,pmax_1_1_ua,False,False
2025-03-07,telegram,cpc,pmax_1_1_ua,Ukraine,Mobile,2129,75,58,1,594.81,UAH,594.81,0,Leads,Active,pmax_1_1_ua,False,False
2025-03-08,telegram,cpc,pmax_1_1_ua,Germany,Desktop,8058,272,241,3,910.21,UAH,910.21,0,Leads,Active,pmax_1_1_ua,False,False
